school_year,semester,course_id,student_id,final_score
2023-2024,HK2,MTH10359,21280030,8.5
2023-2024,HK2,MTH10359,21280032,8
2023-2024,HK2,MTH10359,21280035,5
2023-2024,HK2,MTH10359,21280036,7.75
2023-2024,HK2,MTH10359,21280037,8
2023-2024,HK2,MTH10359,21280038,7
2023-2024,HK2,MTH10359,21280041,5.5
2023-2024,HK2,MTH10359,21280042,9
2023-2024,HK2,MTH10359,21280044,5.5
2023-2024,HK2,MTH10359,21280048,6.25
2023-2024,HK2,MTH10359,21280049,7
2023-2024,HK2,MTH10359,21280057,7.75
2023-2024,HK2,MTH10359,21280058,5.25
2023-2024,HK2,MTH10359,21280060,9
2023-2024,HK2,MTH10359,21280061,6.75
2023-2024,HK2,MTH10359,21280062,5
2023-2024,HK2,MTH10359,21280063,7.75
2023-2024,HK2,MTH10359,21280065,5.25
2023-2024,HK2,MTH10359,21280067,5.75
2023-2024,HK2,MTH10359,21280069,6.25
2023-2024,HK2,MTH10359,21280070,6.75
2023-2024,HK2,MTH10359,21280071,7
2023-2024,HK2,MTH10359,21280072,6.25
2023-2024,HK2,MTH10359,21280073,9
2023-2024,HK2,MTH10359,21280074,5
2023-2024,HK2,MTH10359,21280075,5.5
2023-2024,HK2,MTH10359,21280077,5.5
2023-2024,HK2,MTH10359,21280083,5.25
2023-2024,HK2,MTH10359,21280085,6.5
2023-2024,HK2,MTH10359,21280087,7.75
2023-2024,HK2,MTH10359,21280089,5.5
2023-2024,HK1,MTH10433,21280005,7.25
2023-2024,HK1,MTH10433,21280008,6.75
2023-2024,HK1,MTH10433,21280009,8.25
2023-2024,HK1,MTH10433,21280010,8
2023-2024,HK1,MTH10433,21280011,6.5
2023-2024,HK1,MTH10433,21280018,6
2023-2024,HK1,MTH10433,21280020,8.75
2023-2024,HK1,MTH10433,21280025,9
2023-2024,HK1,MTH10433,21280027,7.5
2023-2024,HK1,MTH10433,21280034,6.5
2023-2024,HK1,MTH10433,21280038,6
2023-2024,HK1,MTH10433,21280039,6.5
2023-2024,HK1,MTH10433,21280043,5.25
2023-2024,HK1,MTH10433,21280044,6.25
2023-2024,HK1,MTH10433,21280047,7.5
2023-2024,HK1,MTH10433,21280050,7.75
2023-2024,HK1,MTH10433,21280051,7.5
2023-2024,HK1,MTH10433,21280054,7.25
2023-2024,HK1,MTH10433,21280055,6.25
2023-2024,HK1,MTH10433,21280060,8.25
2023-2024,HK1,MTH10433,21280061,9
2023-2024,HK1,MTH10433,21280064,5
2023-2024,HK1,MTH10433,21280073,7.5
2023-2024,HK1,MTH10433,21280074,7.75
2023-2024,HK1,MTH10433,21280076,5.75
2023-2024,HK1,MTH10433,21280081,6
2023-2024,HK1,MTH10433,21280082,7.5
2023-2024,HK1,MTH10433,21280083,8
2023-2024,HK1,MTH10433,21280085,6.25
2023-2024,HK1,MTH10433,21280087,5.25
2023-2024,HK1,MTH10433,21280092,7.5
2023-2024,HK1,MTH10433,21280093,6.5
2023-2024,HK1,MTH10433,21280094,5.5
2024-2025,HK1,MTH10446,21280008,5.5
2024-2025,HK1,MTH10446,21280009,8.75
2024-2025,HK1,MTH10446,21280010,8.75
2024-2025,HK1,MTH10446,21280011,8.75
2024-2025,HK1,MTH10446,21280013,6.5
2024-2025,HK1,MTH10446,21280015,6
2024-2025,HK1,MTH10446,21280016,6.5
2024-2025,HK1,MTH10446,21280017,6.25
2024-2025,HK1,MTH10446,21280019,8.5
2024-2025,HK1,MTH10446,21280021,8.5
2024-2025,HK1,MTH10446,21280023,6
2024-2025,HK1,MTH10446,21280025,6.5
2024-2025,HK1,MTH10446,21280026,7.5
2024-2025,HK1,MTH10446,21280030,5.25
2024-2025,HK1,MTH10446,21280031,5.5
2024-2025,HK1,MTH10446,21280033,8.5
2024-2025,HK1,MTH10446,21280035,7.5
2024-2025,HK1,MTH10446,21280036,6.25
2024-2025,HK1,MTH10446,21280037,8.5
2024-2025,HK1,MTH10446,21280039,9
2024-2025,HK1,MTH10446,21280042,5.5
2024-2025,HK1,MTH10446,21280043,8.25
2024-2025,HK1,MTH10446,21280046,7
2024-2025,HK1,MTH10446,21280047,5.5
2024-2025,HK1,MTH10446,21280048,6.5
2024-2025,HK1,MTH10446,21280049,5.75
2024-2025,HK1,MTH10446,21280051,5.5
2024-2025,HK1,MTH10446,21280052,5.25
2024-2025,HK1,MTH10446,21280057,8.75
2024-2025,HK1,MTH10446,21280058,6
2024-2025,HK1,MTH10446,21280062,6.5
2024-2025,HK1,MTH10446,21280063,8.5
2024-2025,HK1,MTH10446,21280064,6
2024-2025,HK1,MTH10446,21280065,6
2024-2025,HK1,MTH10446,21280069,7.25
2024-2025,HK1,MTH10446,21280073,6
2024-2025,HK1,MTH10446,21280075,8
2024-2025,HK1,MTH10446,21280078,9
2024-2025,HK1,MTH10446,21280080,5.25
2024-2025,HK1,MTH10446,21280081,5.25
2024-2025,HK1,MTH10446,21280082,8
2024-2025,HK1,MTH10446,21280083,8.5
2024-2025,HK1,MTH10446,21280084,5
2024-2025,HK1,MTH10446,21280085,9
2024-2025,HK1,MTH10446,21280090,5.5
2024-2025,HK1,MTH10446,21280092,8.75
2024-2025,HK1,MTH10446,21280094,8.5
2023-2024,HK2,MTH10449,21280010,8.5
2023-2024,HK2,MTH10449,21280017,5.75
2023-2024,HK2,MTH10449,21280018,5.5
2023-2024,HK2,MTH10449,21280019,5.75
2023-2024,HK2,MTH10449,21280020,7.75
2023-2024,HK2,MTH10449,21280021,6.25
2023-2024,HK2,MTH10449,21280022,8.5
2023-2024,HK2,MTH10449,21280024,5.25
2023-2024,HK2,MTH10449,21280025,6.75
2023-2024,HK2,MTH10449,21280027,6.25
2023-2024,HK2,MTH10449,21280029,8.75
2023-2024,HK2,MTH10449,21280030,8.75
2023-2024,HK2,MTH10449,21280032,6.5
2023-2024,HK2,MTH10449,21280033,7.25
2023-2024,HK2,MTH10449,21280036,8.75
2023-2024,HK2,MTH10449,21280037,8
2023-2024,HK2,MTH10449,21280038,8
2023-2024,HK2,MTH10449,21280040,6.25
2023-2024,HK2,MTH10449,21280044,5.75
2023-2024,HK2,MTH10449,21280045,5
2023-2024,HK2,MTH10449,21280046,5.25
2023-2024,HK2,MTH10449,21280047,5.5
2023-2024,HK2,MTH10449,21280050,6.75
2023-2024,HK2,MTH10449,21280051,6.25
2023-2024,HK2,MTH10449,21280052,5.25
2023-2024,HK2,MTH10449,21280053,7.25
2023-2024,HK2,MTH10449,21280055,7.5
2023-2024,HK2,MTH10449,21280057,5
2023-2024,HK2,MTH10449,21280062,6
2023-2024,HK2,MTH10449,21280066,8.5
2023-2024,HK2,MTH10449,21280068,7.5
2023-2024,HK2,MTH10449,21280069,7.25
2023-2024,HK2,MTH10449,21280071,8.5
2023-2024,HK2,MTH10449,21280072,5.25
2023-2024,HK2,MTH10449,21280073,9
2023-2024,HK2,MTH10449,21280074,7.5
2023-2024,HK2,MTH10449,21280075,6.5
2023-2024,HK2,MTH10449,21280076,7.5
2023-2024,HK2,MTH10449,21280082,8.75
2023-2024,HK2,MTH10449,21280083,5.5
2023-2024,HK2,MTH10449,21280084,9
2023-2024,HK2,MTH10449,21280085,5.5
2023-2024,HK2,MTH10449,21280087,7.75
2023-2024,HK2,MTH10449,21280088,7
2023-2024,HK2,MTH10449,21280094,6.5
2024-2025,HK1,MTH10450,21280005,5.25
2024-2025,HK1,MTH10450,21280008,5.25
2024-2025,HK1,MTH10450,21280009,7.25
2024-2025,HK1,MTH10450,21280010,5.5
2024-2025,HK1,MTH10450,21280011,7.5
2024-2025,HK1,MTH10450,21280012,9
2024-2025,HK1,MTH10450,21280015,5.25
2024-2025,HK1,MTH10450,21280016,5.5
2024-2025,HK1,MTH10450,21280020,7.25
2024-2025,HK1,MTH10450,21280021,7.75
2024-2025,HK1,MTH10450,21280022,8.25
2024-2025,HK1,MTH10450,21280025,6.5
2024-2025,HK1,MTH10450,21280026,5.5
2024-2025,HK1,MTH10450,21280028,7.5
2024-2025,HK1,MTH10450,21280029,8.5
2024-2025,HK1,MTH10450,21280030,6.5
2024-2025,HK1,MTH10450,21280031,8.5
2024-2025,HK1,MTH10450,21280032,5.25
2024-2025,HK1,MTH10450,21280033,5.25
2024-2025,HK1,MTH10450,21280034,7.75
2024-2025,HK1,MTH10450,21280035,8.5
2024-2025,HK1,MTH10450,21280039,5.5
2024-2025,HK1,MTH10450,21280041,6.75
2024-2025,HK1,MTH10450,21280042,9
2024-2025,HK1,MTH10450,21280043,8.75
2024-2025,HK1,MTH10450,21280044,5.75
2024-2025,HK1,MTH10450,21280047,6.5
2024-2025,HK1,MTH10450,21280049,6.5
2024-2025,HK1,MTH10450,21280051,8.75
2024-2025,HK1,MTH10450,21280055,6.25
2024-2025,HK1,MTH10450,21280060,6.5
2024-2025,HK1,MTH10450,21280062,5
2024-2025,HK1,MTH10450,21280065,6.5
2024-2025,HK1,MTH10450,21280067,7.25
2024-2025,HK1,MTH10450,21280068,5.75
2024-2025,HK1,MTH10450,21280069,8.75
2024-2025,HK1,MTH10450,21280071,5.75
2024-2025,HK1,MTH10450,21280074,7.75
2024-2025,HK1,MTH10450,21280075,5.5
2024-2025,HK1,MTH10450,21280076,8
2024-2025,HK1,MTH10450,21280077,8.25
2024-2025,HK1,MTH10450,21280080,9
2024-2025,HK1,MTH10450,21280081,6.5
2024-2025,HK1,MTH10450,21280082,8.25
2024-2025,HK1,MTH10450,21280084,5.5
2024-2025,HK1,MTH10450,21280085,5.75
2024-2025,HK1,MTH10450,21280086,7.5
2024-2025,HK1,MTH10450,21280088,6.25
2024-2025,HK1,MTH10450,21280092,8.75
2024-2025,HK1,MTH10450,21280094,8
2023-2024,HK2,MTH10513,21280005,6
2023-2024,HK2,MTH10513,21280006,8.25
2023-2024,HK2,MTH10513,21280007,7.25
2023-2024,HK2,MTH10513,21280008,5
2023-2024,HK2,MTH10513,21280009,5.5
2023-2024,HK2,MTH10513,21280010,7.75
2023-2024,HK2,MTH10513,21280011,6.75
2023-2024,HK2,MTH10513,21280017,5.5
2023-2024,HK2,MTH10513,21280019,8.5
2023-2024,HK2,MTH10513,21280020,7.75
2023-2024,HK2,MTH10513,21280023,8.25
2023-2024,HK2,MTH10513,21280024,6.5
2023-2024,HK2,MTH10513,21280029,5.5
2023-2024,HK2,MTH10513,21280031,6.25
2023-2024,HK2,MTH10513,21280032,7.75
2023-2024,HK2,MTH10513,21280034,5.25
2023-2024,HK2,MTH10513,21280036,9
2023-2024,HK2,MTH10513,21280042,8.75
2023-2024,HK2,MTH10513,21280043,6
2023-2024,HK2,MTH10513,21280046,8.25
2023-2024,HK2,MTH10513,21280049,7.75
2023-2024,HK2,MTH10513,21280050,7.25
2023-2024,HK2,MTH10513,21280051,6
2023-2024,HK2,MTH10513,21280052,6.25
2023-2024,HK2,MTH10513,21280053,6.5
2023-2024,HK2,MTH10513,21280054,6.5
2023-2024,HK2,MTH10513,21280057,6.25
2023-2024,HK2,MTH10513,21280063,5.75
2023-2024,HK2,MTH10513,21280064,8.25
2023-2024,HK2,MTH10513,21280065,7.75
2023-2024,HK2,MTH10513,21280066,6.5
2023-2024,HK2,MTH10513,21280070,6.25
2023-2024,HK2,MTH10513,21280072,7.25
2023-2024,HK2,MTH10513,21280073,8.25
2023-2024,HK2,MTH10513,21280076,5.5
2023-2024,HK2,MTH10513,21280078,8
2023-2024,HK2,MTH10513,21280080,5
2023-2024,HK2,MTH10513,21280082,5.5
2023-2024,HK2,MTH10513,21280083,6.25
2023-2024,HK2,MTH10513,21280084,8.25
2023-2024,HK2,MTH10513,21280085,8.75
2023-2024,HK2,MTH10513,21280086,5.75
2023-2024,HK2,MTH10513,21280092,5.75
2023-2024,HK2,MTH10513,21280093,5.5
2023-2024,HK2,MTH10607,21280005,9
2023-2024,HK2,MTH10607,21280006,5
2023-2024,HK2,MTH10607,21280007,8.5
2023-2024,HK2,MTH10607,21280008,8.25
2023-2024,HK2,MTH10607,21280016,6.5
2023-2024,HK2,MTH10607,21280017,7
2023-2024,HK2,MTH10607,21280020,8.25
2023-2024,HK2,MTH10607,21280022,5.75
2023-2024,HK2,MTH10607,21280025,7
2023-2024,HK2,MTH10607,21280026,8.75
2023-2024,HK2,MTH10607,21280028,5
2023-2024,HK2,MTH10607,21280029,7.5
2023-2024,HK2,MTH10607,21280032,5
2023-2024,HK2,MTH10607,21280035,8.25
2023-2024,HK2,MTH10607,21280037,5
2023-2024,HK2,MTH10607,21280038,6.25
2023-2024,HK2,MTH10607,21280041,6
2023-2024,HK2,MTH10607,21280042,5.5
2023-2024,HK2,MTH10607,21280043,5
2023-2024,HK2,MTH10607,21280044,5.5
2023-2024,HK2,MTH10607,21280046,7.5
2023-2024,HK2,MTH10607,21280047,6.5
2023-2024,HK2,MTH10607,21280051,9
2023-2024,HK2,MTH10607,21280052,6.5
2023-2024,HK2,MTH10607,21280053,5.5
2023-2024,HK2,MTH10607,21280054,7
2023-2024,HK2,MTH10607,21280055,5.5
2023-2024,HK2,MTH10607,21280057,6
2023-2024,HK2,MTH10607,21280060,6.25
2023-2024,HK2,MTH10607,21280061,5
2023-2024,HK2,MTH10607,21280062,8.25
2023-2024,HK2,MTH10607,21280063,8.25
2023-2024,HK2,MTH10607,21280064,7.25
2023-2024,HK2,MTH10607,21280065,6.75
2023-2024,HK2,MTH10607,21280066,6
2023-2024,HK2,MTH10607,21280067,7.5
2023-2024,HK2,MTH10607,21280068,6.25
2023-2024,HK2,MTH10607,21280071,7
2023-2024,HK2,MTH10607,21280073,8.25
2023-2024,HK2,MTH10607,21280076,5.5
2023-2024,HK2,MTH10607,21280078,8
2023-2024,HK2,MTH10607,21280080,6.25
2023-2024,HK2,MTH10607,21280083,8
2023-2024,HK2,MTH10607,21280086,9
2023-2024,HK2,MTH10607,21280088,6.5
2023-2024,HK2,MTH10607,21280089,6
2023-2024,HK2,MTH10607,21280092,5.5
2023-2024,HK2,MTH10607,21280093,5.75
2024-2025,HK1,MTH10608,21280005,6
2024-2025,HK1,MTH10608,21280006,8
2024-2025,HK1,MTH10608,21280007,5
2024-2025,HK1,MTH10608,21280008,5.5
2024-2025,HK1,MTH10608,21280010,7.5
2024-2025,HK1,MTH10608,21280013,8.5
2024-2025,HK1,MTH10608,21280014,5
2024-2025,HK1,MTH10608,21280015,6.25
2024-2025,HK1,MTH10608,21280016,7.25
2024-2025,HK1,MTH10608,21280019,7.75
2024-2025,HK1,MTH10608,21280020,6.25
2024-2025,HK1,MTH10608,21280022,6.5
2024-2025,HK1,MTH10608,21280028,9
2024-2025,HK1,MTH10608,21280029,8.75
2024-2025,HK1,MTH10608,21280038,5.5
2024-2025,HK1,MTH10608,21280039,8.75
2024-2025,HK1,MTH10608,21280040,6.75
2024-2025,HK1,MTH10608,21280043,5
2024-2025,HK1,MTH10608,21280044,7.5
2024-2025,HK1,MTH10608,21280047,6.5
2024-2025,HK1,MTH10608,21280049,6.5
2024-2025,HK1,MTH10608,21280050,8
2024-2025,HK1,MTH10608,21280051,7
2024-2025,HK1,MTH10608,21280052,8.5
2024-2025,HK1,MTH10608,21280054,5.75
2024-2025,HK1,MTH10608,21280058,6.5
2024-2025,HK1,MTH10608,21280060,8.75
2024-2025,HK1,MTH10608,21280061,6.25
2024-2025,HK1,MTH10608,21280062,7
2024-2025,HK1,MTH10608,21280064,7
2024-2025,HK1,MTH10608,21280068,7.5
2024-2025,HK1,MTH10608,21280069,8.5
2024-2025,HK1,MTH10608,21280070,8.5
2024-2025,HK1,MTH10608,21280072,8.75
2024-2025,HK1,MTH10608,21280073,7.75
2024-2025,HK1,MTH10608,21280074,7.75
2024-2025,HK1,MTH10608,21280075,8.5
2024-2025,HK1,MTH10608,21280076,8.25
2024-2025,HK1,MTH10608,21280077,8
2024-2025,HK1,MTH10608,21280078,7.5
2024-2025,HK1,MTH10608,21280081,6
2024-2025,HK1,MTH10608,21280083,9
2024-2025,HK1,MTH10608,21280084,5
2024-2025,HK1,MTH10608,21280086,6.75
2024-2025,HK1,MTH10608,21280088,5.75
2024-2025,HK1,MTH10608,21280093,5.5
2023-2024,HK2,MTH10619,21280006,7
2023-2024,HK2,MTH10619,21280010,7.5
2023-2024,HK2,MTH10619,21280011,7.5
2023-2024,HK2,MTH10619,21280015,8.25
2023-2024,HK2,MTH10619,21280018,8.25
2023-2024,HK2,MTH10619,21280020,6
2023-2024,HK2,MTH10619,21280022,9
2023-2024,HK2,MTH10619,21280024,5
2023-2024,HK2,MTH10619,21280029,5.5
2023-2024,HK2,MTH10619,21280030,8.5
2023-2024,HK2,MTH10619,21280035,7
2023-2024,HK2,MTH10619,21280036,7.5
2023-2024,HK2,MTH10619,21280037,6
2023-2024,HK2,MTH10619,21280038,7.5
2023-2024,HK2,MTH10619,21280039,8
2023-2024,HK2,MTH10619,21280040,7.5
2023-2024,HK2,MTH10619,21280042,5.25
2023-2024,HK2,MTH10619,21280043,5.5
2023-2024,HK2,MTH10619,21280044,5.5
2023-2024,HK2,MTH10619,21280049,6
2023-2024,HK2,MTH10619,21280051,5
2023-2024,HK2,MTH10619,21280054,9
2023-2024,HK2,MTH10619,21280058,6
2023-2024,HK2,MTH10619,21280061,7.5
2023-2024,HK2,MTH10619,21280062,7.25
2023-2024,HK2,MTH10619,21280064,7.75
2023-2024,HK2,MTH10619,21280067,5.5
2023-2024,HK2,MTH10619,21280068,7.75
2023-2024,HK2,MTH10619,21280069,6.5
2023-2024,HK2,MTH10619,21280071,7
2023-2024,HK2,MTH10619,21280072,8.5
2023-2024,HK2,MTH10619,21280073,5
2023-2024,HK2,MTH10619,21280077,8.75
2023-2024,HK2,MTH10619,21280080,5.5
2023-2024,HK2,MTH10619,21280081,5.25
2023-2024,HK2,MTH10619,21280083,7.75
2023-2024,HK2,MTH10619,21280084,7.75
2023-2024,HK2,MTH10619,21280085,7
2023-2024,HK2,MTH10619,21280086,8.25
2023-2024,HK2,MTH10619,21280087,8
2023-2024,HK2,MTH10619,21280088,8.25
2023-2024,HK2,MTH10619,21280090,6.25
2023-2024,HK2,MTH10619,21280094,6
2024-2025,HK1,MTH10620,21280005,7.75
2024-2025,HK1,MTH10620,21280006,7.5
2024-2025,HK1,MTH10620,21280007,6.25
2024-2025,HK1,MTH10620,21280008,5.25
2024-2025,HK1,MTH10620,21280009,5.25
2024-2025,HK1,MTH10620,21280010,9
2024-2025,HK1,MTH10620,21280011,7.5
2024-2025,HK1,MTH10620,21280012,5.5
2024-2025,HK1,MTH10620,21280013,5.25
2024-2025,HK1,MTH10620,21280014,5
2024-2025,HK1,MTH10620,21280015,7
2024-2025,HK1,MTH10620,21280016,8
2024-2025,HK1,MTH10620,21280017,8.75
2024-2025,HK1,MTH10620,21280018,9
2024-2025,HK1,MTH10620,21280019,5.75
2024-2025,HK1,MTH10620,21280020,8.5
2024-2025,HK1,MTH10620,21280021,6.75
2024-2025,HK1,MTH10620,21280022,6.25
2024-2025,HK1,MTH10620,21280023,7.25
2024-2025,HK1,MTH10620,21280024,5.75
2024-2025,HK1,MTH10620,21280025,8.75
2024-2025,HK1,MTH10620,21280026,9
2024-2025,HK1,MTH10620,21280027,6.25
2024-2025,HK1,MTH10620,21280028,8
2024-2025,HK1,MTH10620,21280029,7
2024-2025,HK1,MTH10620,21280030,6.75
2024-2025,HK1,MTH10620,21280031,9
2024-2025,HK1,MTH10620,21280032,6
2024-2025,HK1,MTH10620,21280033,8.25
2024-2025,HK1,MTH10620,21280034,6
2024-2025,HK1,MTH10620,21280035,5
2024-2025,HK1,MTH10620,21280036,8.25
2024-2025,HK1,MTH10620,21280037,5.25
2024-2025,HK1,MTH10620,21280038,5
2024-2025,HK1,MTH10620,21280039,6.5
2024-2025,HK1,MTH10620,21280040,6.25
2024-2025,HK1,MTH10620,21280041,8.5
2024-2025,HK1,MTH10620,21280042,6
2024-2025,HK1,MTH10620,21280043,8.75
2024-2025,HK1,MTH10620,21280044,7.25
2024-2025,HK1,MTH10620,21280045,8.5
2024-2025,HK1,MTH10620,21280046,8
2024-2025,HK1,MTH10620,21280047,5.5
2024-2025,HK1,MTH10620,21280048,8.25
2024-2025,HK1,MTH10620,21280049,5.25
2024-2025,HK1,MTH10620,21280050,8.25
2024-2025,HK1,MTH10620,21280051,7.75
2024-2025,HK1,MTH10620,21280052,8.75
2024-2025,HK1,MTH10620,21280053,6
2024-2025,HK1,MTH10620,21280054,8.75
2024-2025,HK1,MTH10620,21280055,8.5
2024-2025,HK1,MTH10620,21280057,8
2024-2025,HK1,MTH10620,21280058,7
2024-2025,HK1,MTH10620,21280060,8.25
2024-2025,HK1,MTH10620,21280061,8
2024-2025,HK1,MTH10620,21280062,6.25
2024-2025,HK1,MTH10620,21280063,8
2024-2025,HK1,MTH10620,21280064,5.75
2024-2025,HK1,MTH10620,21280065,7.25
2024-2025,HK1,MTH10620,21280066,6.5
2024-2025,HK1,MTH10620,21280067,6
2024-2025,HK1,MTH10620,21280068,8.75
2024-2025,HK1,MTH10620,21280069,8
2024-2025,HK1,MTH10620,21280070,5.25
2024-2025,HK1,MTH10620,21280071,5.25
2024-2025,HK1,MTH10620,21280072,5
2024-2025,HK1,MTH10620,21280073,6.75
2024-2025,HK1,MTH10620,21280074,6.25
2024-2025,HK1,MTH10620,21280075,8.25
2024-2025,HK1,MTH10620,21280076,8.75
2024-2025,HK1,MTH10620,21280077,8.5
2024-2025,HK1,MTH10620,21280078,8
2024-2025,HK1,MTH10620,21280080,9
2024-2025,HK1,MTH10620,21280081,6.25
2024-2025,HK1,MTH10620,21280082,6.75
2024-2025,HK1,MTH10620,21280083,6.5
2024-2025,HK1,MTH10620,21280084,7.75
2024-2025,HK1,MTH10620,21280085,8.25
2024-2025,HK1,MTH10620,21280086,5.5
2024-2025,HK1,MTH10620,21280087,8.25
2024-2025,HK1,MTH10620,21280088,8.25
2024-2025,HK1,MTH10620,21280089,5.5
2024-2025,HK1,MTH10620,21280090,7
2024-2025,HK1,MTH10620,21280092,6.25
2024-2025,HK1,MTH10620,21280093,7.5
2024-2025,HK1,MTH10620,21280094,7
2023-2024,HK2,MTH10622,21280005,5
2023-2024,HK2,MTH10622,21280007,7.25
2023-2024,HK2,MTH10622,21280009,6.25
2023-2024,HK2,MTH10622,21280010,9
2023-2024,HK2,MTH10622,21280011,8
2023-2024,HK2,MTH10622,21280012,6.75
2023-2024,HK2,MTH10622,21280013,5.25
2023-2024,HK2,MTH10622,21280014,7.25
2023-2024,HK2,MTH10622,21280016,6.75
2023-2024,HK2,MTH10622,21280017,5
2023-2024,HK2,MTH10622,21280020,5
2023-2024,HK2,MTH10622,21280022,7
2023-2024,HK2,MTH10622,21280023,6.75
2023-2024,HK2,MTH10622,21280025,6.25
2023-2024,HK2,MTH10622,21280026,8.5
2023-2024,HK2,MTH10622,21280029,6.25
2023-2024,HK2,MTH10622,21280030,6.75
2023-2024,HK2,MTH10622,21280031,6
2023-2024,HK2,MTH10622,21280032,7.5
2023-2024,HK2,MTH10622,21280034,5
2023-2024,HK2,MTH10622,21280035,5.25
2023-2024,HK2,MTH10622,21280043,6.75
2023-2024,HK2,MTH10622,21280044,5
2023-2024,HK2,MTH10622,21280046,6.25
2023-2024,HK2,MTH10622,21280048,8.5
2023-2024,HK2,MTH10622,21280051,8.75
2023-2024,HK2,MTH10622,21280052,6
2023-2024,HK2,MTH10622,21280055,6.75
2023-2024,HK2,MTH10622,21280058,8.75
2023-2024,HK2,MTH10622,21280060,6.25
2023-2024,HK2,MTH10622,21280063,5.75
2023-2024,HK2,MTH10622,21280064,7.25
2023-2024,HK2,MTH10622,21280067,5.75
2023-2024,HK2,MTH10622,21280068,8.75
2023-2024,HK2,MTH10622,21280069,7.5
2023-2024,HK2,MTH10622,21280070,8.5
2023-2024,HK2,MTH10622,21280073,7
2023-2024,HK2,MTH10622,21280076,7.75
2023-2024,HK2,MTH10622,21280077,6.75
2023-2024,HK2,MTH10622,21280078,6.25
2023-2024,HK2,MTH10622,21280081,8
2023-2024,HK2,MTH10622,21280083,7
2023-2024,HK2,MTH10622,21280085,7.5
2023-2024,HK2,MTH10622,21280086,5.75
2023-2024,HK2,MTH10622,21280087,7.5
2023-2024,HK2,MTH10622,21280094,7.25
2023-2024,HK2,MTH10623,21280006,5
2023-2024,HK2,MTH10623,21280008,7.75
2023-2024,HK2,MTH10623,21280015,5
2023-2024,HK2,MTH10623,21280018,6.5
2023-2024,HK2,MTH10623,21280019,7.5
2023-2024,HK2,MTH10623,21280021,5.25
2023-2024,HK2,MTH10623,21280024,5
2023-2024,HK2,MTH10623,21280027,7.5
2023-2024,HK2,MTH10623,21280028,8.75
2023-2024,HK2,MTH10623,21280033,6.75
2023-2024,HK2,MTH10623,21280036,8.5
2023-2024,HK2,MTH10623,21280037,6.5
2023-2024,HK2,MTH10623,21280038,7
2023-2024,HK2,MTH10623,21280039,7.5
2023-2024,HK2,MTH10623,21280040,5.5
2023-2024,HK2,MTH10623,21280041,5.75
2023-2024,HK2,MTH10623,21280042,7.75
2023-2024,HK2,MTH10623,21280045,7.25
2023-2024,HK2,MTH10623,21280047,7.25
2023-2024,HK2,MTH10623,21280049,6.5
2023-2024,HK2,MTH10623,21280050,5.25
2023-2024,HK2,MTH10623,21280053,9
2023-2024,HK2,MTH10623,21280054,5.75
2023-2024,HK2,MTH10623,21280057,6
2023-2024,HK2,MTH10623,21280061,8
2023-2024,HK2,MTH10623,21280062,9
2023-2024,HK2,MTH10623,21280065,7.75
2023-2024,HK2,MTH10623,21280066,5
2023-2024,HK2,MTH10623,21280071,7.75
2023-2024,HK2,MTH10623,21280072,5.5
2023-2024,HK2,MTH10623,21280074,5.5
2023-2024,HK2,MTH10623,21280075,8.5
2023-2024,HK2,MTH10623,21280080,9
2023-2024,HK2,MTH10623,21280082,6
2023-2024,HK2,MTH10623,21280084,5.25
2023-2024,HK2,MTH10623,21280088,5.25
2023-2024,HK2,MTH10623,21280089,8.25
2023-2024,HK2,MTH10623,21280090,8.25
2023-2024,HK2,MTH10623,21280092,9
2023-2024,HK2,MTH10623,21280093,7.5
2024-2025,HK1,MTH10624,21280005,5.25
2024-2025,HK1,MTH10624,21280006,6.25
2024-2025,HK1,MTH10624,21280007,6
2024-2025,HK1,MTH10624,21280010,8.5
2024-2025,HK1,MTH10624,21280011,8
2024-2025,HK1,MTH10624,21280014,6.75
2024-2025,HK1,MTH10624,21280016,6.25
2024-2025,HK1,MTH10624,21280019,6.75
2024-2025,HK1,MTH10624,21280020,9
2024-2025,HK1,MTH10624,21280023,5
2024-2025,HK1,MTH10624,21280024,8.25
2024-2025,HK1,MTH10624,21280026,5.5
2024-2025,HK1,MTH10624,21280027,5.75
2024-2025,HK1,MTH10624,21280028,6.5
2024-2025,HK1,MTH10624,21280033,6.5
2024-2025,HK1,MTH10624,21280035,7.5
2024-2025,HK1,MTH10624,21280036,5.75
2024-2025,HK1,MTH10624,21280037,7.5
2024-2025,HK1,MTH10624,21280038,6.5
2024-2025,HK1,MTH10624,21280040,6.75
2024-2025,HK1,MTH10624,21280043,5
2024-2025,HK1,MTH10624,21280047,5.5
2024-2025,HK1,MTH10624,21280054,6.25
2024-2025,HK1,MTH10624,21280055,8.5
2024-2025,HK1,MTH10624,21280057,7.5
2024-2025,HK1,MTH10624,21280061,8.25
2024-2025,HK1,MTH10624,21280064,8.25
2024-2025,HK1,MTH10624,21280068,5
2024-2025,HK1,MTH10624,21280069,7.5
2024-2025,HK1,MTH10624,21280074,8
2024-2025,HK1,MTH10624,21280077,6
2024-2025,HK1,MTH10624,21280080,6.75
2024-2025,HK1,MTH10624,21280082,7
2024-2025,HK1,MTH10624,21280083,5.25
2024-2025,HK1,MTH10624,21280086,6.5
2024-2025,HK1,MTH10624,21280087,8.25
2024-2025,HK1,MTH10624,21280089,8.75
