school_year,semester,student_id,field_id,subfield_id,major_id,status
2024-2025,HK2,21110005,11,1102,110207,DANGHOC
2024-2025,HK2,21110006,11,1102,110208,DANGHOC
2024-2025,HK2,21110007,11,1103,110311,DANGHOC
2024-2025,HK2,21110008,11,1102,110205,DANGHOC
2024-2025,HK2,21110009,11,1102,110205,DANGHOC
2024-2025,HK2,21110010,11,1102,110208,DANGHOC
2024-2025,HK2,21110012,11,1101,110103,DANGHOC
2024-2025,HK2,21110013,11,1103,110311,DANGHOC
2024-2025,HK2,21110015,11,1102,110207,DANGHOC
2024-2025,HK2,21110016,11,1101,110103,DANGHOC
2024-2025,HK2,21110017,11,1102,110208,DANGHOC
2024-2025,HK2,21110018,11,1102,110205,DANGHOC
2024-2025,HK2,21110019,11,1101,110101,DANGHOC
2024-2025,HK2,21110020,11,1101,110103,DANGHOC
2024-2025,HK2,21110021,11,1101,110104,DANGHOC
2024-2025,HK2,21110022,11,1102,110206,DANGHOC
2024-2025,HK2,21110023,11,1101,110101,DANGHOC
2024-2025,HK2,21110024,11,1101,110101,DANGHOC
2024-2025,HK2,21110025,11,1102,110206,DANGHOC
2024-2025,HK2,21110026,11,1103,110310,DANGHOC
2024-2025,HK2,21110027,11,1103,110310,DANGHOC
2024-2025,HK2,21110028,11,1102,110205,DANGHOC
2024-2025,HK2,21110029,11,1101,110102,DANGHOC
2024-2025,HK2,21110030,11,1101,110104,DANGHOC
2024-2025,HK2,21110032,11,1102,110205,DANGHOC
2024-2025,HK2,21110033,11,1101,110103,DANGHOC
2024-2025,HK2,21110034,11,1102,110206,DANGHOC
2024-2025,HK2,21110035,11,1103,110311,DANGHOC
2024-2025,HK2,21110036,11,1102,110208,DANGHOC
2024-2025,HK2,21110037,11,1101,110101,DANGHOC
2024-2025,HK2,21110038,11,1103,110310,DANGHOC
2024-2025,HK2,21110039,11,1101,110104,DANGHOC
2024-2025,HK2,21110041,11,1102,110205,DANGHOC
2024-2025,HK2,21110042,11,1102,110207,DANGHOC
2024-2025,HK2,21110043,11,1102,110207,DANGHOC
2024-2025,HK2,21110044,11,1103,110309,DANGHOC
2024-2025,HK2,21110045,11,1102,110208,DANGHOC
2024-2025,HK2,21110047,11,1101,110102,DANGHOC
2024-2025,HK2,21110048,11,1103,110309,DANGHOC
2024-2025,HK2,21110049,11,1103,110309,DANGHOC
2024-2025,HK2,21110050,11,1102,110207,DANGHOC
2024-2025,HK2,21110051,11,1103,110311,DANGHOC
2024-2025,HK2,21110053,11,1102,110205,DANGHOC
2024-2025,HK2,21110054,11,1101,110101,DANGHOC
2024-2025,HK2,21110055,11,1101,110101,DANGHOC
2024-2025,HK2,21110057,11,1103,110310,DANGHOC
2024-2025,HK2,21110058,11,1101,110101,DANGHOC
2024-2025,HK2,21110059,11,1102,110205,DANGHOC
2024-2025,HK2,21110060,11,1102,110206,DANGHOC
2024-2025,HK2,21110061,11,1101,110103,DANGHOC
2024-2025,HK2,21110062,11,1103,110310,DANGHOC
2024-2025,HK2,21110063,11,1103,110309,DANGHOC
2024-2025,HK2,21110064,11,1103,110311,DANGHOC
2024-2025,HK2,21110065,11,1103,110310,DANGHOC
2024-2025,HK2,21110066,11,1102,110206,DANGHOC
2024-2025,HK2,21110067,11,1101,110101,DANGHOC
2024-2025,HK2,21110068,11,1101,110103,DANGHOC
2024-2025,HK2,21110069,11,1101,110103,DANGHOC
2024-2025,HK2,21110070,11,1103,110311,DANGHOC
2024-2025,HK2,21110071,11,1101,110101,DANGHOC
2024-2025,HK2,21110072,11,1101,110103,DANGHOC
2024-2025,HK2,21110073,11,1101,110103,DANGHOC
2024-2025,HK2,21110074,11,1103,110309,DANGHOC
2024-2025,HK2,21110075,11,1101,110102,DANGHOC
2024-2025,HK2,21110076,11,1101,110102,DANGHOC
2024-2025,HK2,21110077,11,1101,110103,DANGHOC
2024-2025,HK2,21110078,11,1101,110104,DANGHOC
2024-2025,HK2,21110080,11,1103,110311,DANGHOC
2024-2025,HK2,21110081,11,1103,110310,DANGHOC
2024-2025,HK2,21110082,11,1102,110205,DANGHOC
2024-2025,HK2,21110083,11,1103,110310,DANGHOC
2024-2025,HK2,21110084,11,1102,110206,DANGHOC
2024-2025,HK2,21110085,11,1102,110208,DANGHOC
2024-2025,HK2,21110086,11,1101,110102,DANGHOC
2024-2025,HK2,21110087,11,1101,110101,DANGHOC
2024-2025,HK2,21110088,11,1102,110207,DANGHOC
2024-2025,HK2,21110089,11,1102,110205,DANGHOC
2024-2025,HK2,21110090,11,1102,110205,DANGHOC
2024-2025,HK2,21110091,11,1101,110103,DANGHOC
2024-2025,HK2,21110092,11,1103,110309,DANGHOC
2024-2025,HK2,21110093,11,1101,110102,DANGHOC
2024-2025,HK2,21110094,11,1101,110103,DANGHOC
2024-2025,HK2,21110095,11,1103,110309,DANGHOC
2024-2025,HK2,21110096,11,1102,110207,DANGHOC
2024-2025,HK2,21110097,11,1101,110101,DANGHOC
2024-2025,HK2,21110098,11,1103,110309,DANGHOC
2024-2025,HK2,21110099,11,1102,110208,DANGHOC
2024-2025,HK2,21110100,11,1103,110311,DANGHOC
2024-2025,HK2,21110101,11,1103,110311,DANGHOC
2024-2025,HK2,21110102,11,1101,110101,DANGHOC
2024-2025,HK2,21110103,11,1101,110104,DANGHOC
2024-2025,HK2,21110104,11,1101,110103,DANGHOC
2024-2025,HK2,21110105,11,1102,110208,DANGHOC
2024-2025,HK2,21110106,11,1101,110101,DANGHOC
2024-2025,HK2,21110107,11,1103,110310,DANGHOC
2024-2025,HK2,21110108,11,1103,110309,DANGHOC
2024-2025,HK2,21110109,11,1102,110206,DANGHOC
2024-2025,HK2,21110110,11,1102,110205,DANGHOC
2024-2025,HK2,21110111,11,1101,110102,DANGHOC
2024-2025,HK2,21110112,11,1101,110103,DANGHOC
2024-2025,HK2,21110113,11,1101,110103,DANGHOC
2024-2025,HK2,21110116,11,1102,110208,DANGHOC
2024-2025,HK2,21110117,11,1103,110310,DANGHOC
2024-2025,HK2,21110118,11,1101,110103,DANGHOC
2024-2025,HK2,21110119,11,1101,110101,DANGHOC
2024-2025,HK2,21110120,11,1102,110207,DANGHOC
2024-2025,HK2,21110121,11,1102,110205,DANGHOC
2024-2025,HK2,21110122,11,1101,110102,DANGHOC
2024-2025,HK2,21110123,11,1101,110102,DANGHOC
2024-2025,HK2,21110124,11,1102,110207,DANGHOC
2024-2025,HK2,21110125,11,1103,110311,DANGHOC
2024-2025,HK2,21110126,11,1102,110206,DANGHOC
2024-2025,HK2,21110127,11,1102,110207,DANGHOC
2024-2025,HK2,21110128,11,1103,110309,DANGHOC
2024-2025,HK2,21110129,11,1102,110208,DANGHOC
2024-2025,HK2,21110130,11,1101,110104,DANGHOC
2024-2025,HK2,21110131,11,1102,110205,DANGHOC
2024-2025,HK2,21110132,11,1101,110101,DANGHOC
2024-2025,HK2,21110133,11,1103,110311,DANGHOC
2024-2025,HK2,21110134,11,1102,110208,DANGHOC
2024-2025,HK2,21110135,11,1103,110311,DANGHOC
2024-2025,HK2,21110136,11,1102,110206,DANGHOC
2024-2025,HK2,21110137,11,1102,110208,DANGHOC
2024-2025,HK2,21110138,11,1103,110310,DANGHOC
2024-2025,HK2,21110139,11,1101,110102,DANGHOC
2024-2025,HK2,21110140,11,1102,110207,DANGHOC
2024-2025,HK2,21110141,11,1101,110102,DANGHOC
2024-2025,HK2,21110142,11,1102,110205,DANGHOC
2024-2025,HK2,21110143,11,1102,110206,DANGHOC
2024-2025,HK2,21110144,11,1102,110207,DANGHOC
2024-2025,HK2,21110145,11,1101,110102,DANGHOC
2024-2025,HK2,21110146,11,1101,110101,DANGHOC
2024-2025,HK2,21110147,11,1103,110311,DANGHOC
2024-2025,HK2,21110148,11,1101,110102,DANGHOC
2024-2025,HK2,21110149,11,1101,110104,DANGHOC
2024-2025,HK2,21110151,11,1103,110310,DANGHOC
2024-2025,HK2,21110152,11,1102,110208,DANGHOC
2024-2025,HK2,21110153,11,1102,110205,DANGHOC
2024-2025,HK2,21110154,11,1101,110101,DANGHOC
2024-2025,HK2,21110155,11,1101,110104,DANGHOC
2024-2025,HK2,21110157,11,1102,110205,DANGHOC
2024-2025,HK2,21110158,11,1101,110103,DANGHOC
2024-2025,HK2,21110159,11,1101,110102,DANGHOC
2024-2025,HK2,21110160,11,1101,110103,DANGHOC
2024-2025,HK2,21110161,11,1101,110102,DANGHOC
2024-2025,HK2,21110162,11,1101,110102,DANGHOC
2024-2025,HK2,21110163,11,1102,110206,DANGHOC
2024-2025,HK2,21110164,11,1103,110310,DANGHOC
2024-2025,HK2,21110165,11,1103,110311,DANGHOC
2024-2025,HK2,21110166,11,1102,110207,DANGHOC
2024-2025,HK2,21110167,11,1102,110207,DANGHOC
2024-2025,HK2,21110168,11,1101,110101,DANGHOC
2024-2025,HK2,21110169,11,1102,110207,DANGHOC
2024-2025,HK2,21110170,11,1103,110309,DANGHOC
2024-2025,HK2,21110171,11,1103,110310,DANGHOC
2024-2025,HK2,21110172,11,1102,110205,DANGHOC
2024-2025,HK2,21110173,11,1101,110101,DANGHOC
2024-2025,HK2,21110174,11,1102,110206,DANGHOC
2024-2025,HK2,21110175,11,1101,110103,DANGHOC
2024-2025,HK2,21110176,11,1102,110208,DANGHOC
2024-2025,HK2,21110177,11,1101,110101,DANGHOC
2024-2025,HK2,21110178,11,1102,110208,DANGHOC
2024-2025,HK2,21110180,11,1102,110207,DANGHOC
2024-2025,HK2,21110181,11,1103,110311,DANGHOC
2024-2025,HK2,21110182,11,1102,110207,DANGHOC
2024-2025,HK2,21110183,11,1102,110207,DANGHOC
2024-2025,HK2,21110184,11,1102,110205,DANGHOC
2024-2025,HK2,21110185,11,1102,110207,DANGHOC
2024-2025,HK2,21110186,11,1102,110207,DANGHOC
2024-2025,HK2,21110188,11,1102,110205,DANGHOC
2024-2025,HK2,21110189,11,1102,110205,DANGHOC
2024-2025,HK2,21110190,11,1101,110102,DANGHOC
2024-2025,HK2,21110191,11,1101,110104,DANGHOC
2024-2025,HK2,21110192,11,1102,110207,DANGHOC
2024-2025,HK2,21110193,11,1101,110101,DANGHOC
2024-2025,HK2,21110194,11,1102,110208,DANGHOC
2024-2025,HK2,21110195,11,1102,110207,DANGHOC
2024-2025,HK2,21110196,11,1103,110311,DANGHOC
2024-2025,HK2,21110197,11,1103,110310,DANGHOC
2024-2025,HK2,21110198,11,1101,110101,DANGHOC
2024-2025,HK2,21110199,11,1102,110205,DANGHOC
2024-2025,HK2,21110200,11,1101,110101,DANGHOC
2024-2025,HK2,21110201,11,1102,110205,DANGHOC
2024-2025,HK2,21110202,11,1101,110104,DANGHOC
2024-2025,HK2,21110203,11,1101,110103,DANGHOC
2024-2025,HK2,21110204,11,1102,110207,DANGHOC
2024-2025,HK2,21110205,11,1101,110103,DANGHOC
2024-2025,HK2,21110206,11,1102,110207,DANGHOC
2024-2025,HK2,21110207,11,1101,110101,DANGHOC
2024-2025,HK2,21110208,11,1102,110205,DANGHOC
2024-2025,HK2,21110209,11,1102,110206,DANGHOC
2024-2025,HK2,21110210,11,1102,110205,DANGHOC
2024-2025,HK2,21280005,28,2800,280000,DANGHOC
2024-2025,HK2,21280006,28,2800,280000,DANGHOC
2024-2025,HK2,21280007,28,2800,280000,DANGHOC
2024-2025,HK2,21280008,28,2800,280000,DANGHOC
2024-2025,HK2,21280009,28,2800,280000,DANGHOC
2024-2025,HK2,21280010,28,2800,280000,DANGHOC
2024-2025,HK2,21280011,28,2800,280000,DANGHOC
2024-2025,HK2,21280012,28,2800,280000,DANGHOC
2024-2025,HK2,21280013,28,2800,280000,DANGHOC
2024-2025,HK2,21280014,28,2800,280000,DANGHOC
2024-2025,HK2,21280015,28,2800,280000,DANGHOC
2024-2025,HK2,21280016,28,2800,280000,DANGHOC
2024-2025,HK2,21280017,28,2800,280000,DANGHOC
2024-2025,HK2,21280018,28,2800,280000,DANGHOC
2024-2025,HK2,21280019,28,2800,280000,DANGHOC
2024-2025,HK2,21280020,28,2800,280000,DANGHOC
2024-2025,HK2,21280021,28,2800,280000,DANGHOC
2024-2025,HK2,21280022,28,2800,280000,DANGHOC
2024-2025,HK2,21280023,28,2800,280000,DANGHOC
2024-2025,HK2,21280024,28,2800,280000,DANGHOC
2024-2025,HK2,21280025,28,2800,280000,DANGHOC
2024-2025,HK2,21280026,28,2800,280000,DANGHOC
2024-2025,HK2,21280027,28,2800,280000,DANGHOC
2024-2025,HK2,21280028,28,2800,280000,DANGHOC
2024-2025,HK2,21280029,28,2800,280000,DANGHOC
2024-2025,HK2,21280030,28,2800,280000,DANGHOC
2024-2025,HK2,21280031,28,2800,280000,DANGHOC
2024-2025,HK2,21280032,28,2800,280000,DANGHOC
2024-2025,HK2,21280033,28,2800,280000,DANGHOC
2024-2025,HK2,21280034,28,2800,280000,DANGHOC
2024-2025,HK2,21280035,28,2800,280000,DANGHOC
2024-2025,HK2,21280036,28,2800,280000,DANGHOC
2024-2025,HK2,21280037,28,2800,280000,DANGHOC
2024-2025,HK2,21280038,28,2800,280000,DANGHOC
2024-2025,HK2,21280039,28,2800,280000,DANGHOC
2024-2025,HK2,21280040,28,2800,280000,DANGHOC
2024-2025,HK2,21280041,28,2800,280000,DANGHOC
2024-2025,HK2,21280042,28,2800,280000,DANGHOC
2024-2025,HK2,21280043,28,2800,280000,DANGHOC
2024-2025,HK2,21280044,28,2800,280000,DANGHOC
2024-2025,HK2,21280045,28,2800,280000,DANGHOC
2024-2025,HK2,21280046,28,2800,280000,DANGHOC
2024-2025,HK2,21280047,28,2800,280000,DANGHOC
2024-2025,HK2,21280048,28,2800,280000,DANGHOC
2024-2025,HK2,21280049,28,2800,280000,DANGHOC
2024-2025,HK2,21280050,28,2800,280000,DANGHOC
2024-2025,HK2,21280051,28,2800,280000,DANGHOC
2024-2025,HK2,21280052,28,2800,280000,DANGHOC
2024-2025,HK2,21280053,28,2800,280000,DANGHOC
2024-2025,HK2,21280054,28,2800,280000,DANGHOC
2024-2025,HK2,21280055,28,2800,280000,DANGHOC
2024-2025,HK2,21280057,28,2800,280000,DANGHOC
2024-2025,HK2,21280058,28,2800,280000,DANGHOC
2024-2025,HK2,21280060,28,2800,280000,DANGHOC
2024-2025,HK2,21280061,28,2800,280000,DANGHOC
2024-2025,HK2,21280062,28,2800,280000,DANGHOC
2024-2025,HK2,21280063,28,2800,280000,DANGHOC
2024-2025,HK2,21280064,28,2800,280000,DANGHOC
2024-2025,HK2,21280065,28,2800,280000,DANGHOC
2024-2025,HK2,21280066,28,2800,280000,DANGHOC
2024-2025,HK2,21280067,28,2800,280000,DANGHOC
2024-2025,HK2,21280068,28,2800,280000,DANGHOC
2024-2025,HK2,21280069,28,2800,280000,DANGHOC
2024-2025,HK2,21280070,28,2800,280000,DANGHOC
2024-2025,HK2,21280071,28,2800,280000,DANGHOC
2024-2025,HK2,21280072,28,2800,280000,DANGHOC
2024-2025,HK2,21280073,28,2800,280000,DANGHOC
2024-2025,HK2,21280074,28,2800,280000,DANGHOC
2024-2025,HK2,21280075,28,2800,280000,DANGHOC
2024-2025,HK2,21280076,28,2800,280000,DANGHOC
2024-2025,HK2,21280077,28,2800,280000,DANGHOC
2024-2025,HK2,21280078,28,2800,280000,DANGHOC
2024-2025,HK2,21280080,28,2800,280000,DANGHOC
2024-2025,HK2,21280081,28,2800,280000,DANGHOC
2024-2025,HK2,21280082,28,2800,280000,DANGHOC
2024-2025,HK2,21280083,28,2800,280000,DANGHOC
2024-2025,HK2,21280084,28,2800,280000,DANGHOC
2024-2025,HK2,21280085,28,2800,280000,DANGHOC
2024-2025,HK2,21280086,28,2800,280000,DANGHOC
2024-2025,HK2,21280087,28,2800,280000,DANGHOC
2024-2025,HK2,21280088,28,2800,280000,DANGHOC
2024-2025,HK2,21280089,28,2800,280000,DANGHOC
2024-2025,HK2,21280090,28,2800,280000,DANGHOC
2024-2025,HK2,21280092,28,2800,280000,DANGHOC
2024-2025,HK2,21280093,28,2800,280000,DANGHOC
2024-2025,HK2,21280094,28,2800,280000,DANGHOC
2025-2026,HK1,21110001,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110003,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110004,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110005,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110006,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110007,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110008,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110009,11,1102,110311,DANGHOC
2025-2026,HK1,21110010,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110012,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110013,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110015,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110016,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110017,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110018,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110019,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110020,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110021,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110022,11,1102,110206,DANGHOC
2025-2026,HK1,21110023,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110024,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110025,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110026,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110027,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110028,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110029,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110030,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110032,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110033,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110034,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110035,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110036,11,1102,110309,DANGHOC
2025-2026,HK1,21110037,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110038,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110039,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110041,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110042,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110043,11,1102,110207,DANGHOC
2025-2026,HK1,21110044,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110045,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110047,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110048,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110049,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110050,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110051,11,1103,110311,DANGHOC
2025-2026,HK1,21110053,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110054,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110055,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110057,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110058,11,1101,110205,DANGHOC
2025-2026,HK1,21110059,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110060,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110061,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110062,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110063,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110064,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110065,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110066,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110067,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110068,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110069,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110070,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110071,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110072,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110073,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110074,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110075,11,1101,110102,DANGHOC
2025-2026,HK1,21110076,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110077,11,1101,110311,DANGHOC
2025-2026,HK1,21110078,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110080,11,1103,110311,DANGHOC
2025-2026,HK1,21110081,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110082,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110083,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110084,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110085,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110086,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110087,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110088,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110089,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110090,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110091,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110092,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110093,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110094,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110095,11,1103,110309,DANGHOC
2025-2026,HK1,21110096,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110097,11,1101,110101,DANGHOC
2025-2026,HK1,21110098,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110099,11,1102,110208,DANGHOC
2025-2026,HK1,21110100,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110101,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110102,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110103,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110104,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110105,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110106,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110107,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110108,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110109,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110110,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110111,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110112,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110113,11,1101,110103,DANGHOC
2025-2026,HK1,21110116,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110117,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110118,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110119,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110120,11,1102,110207,DANGHOC
2025-2026,HK1,21110121,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110122,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110123,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110124,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110125,11,1103,110311,DANGHOC
2025-2026,HK1,21110126,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110127,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110128,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110129,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110130,11,1101,110205,DANGHOC
2025-2026,HK1,21110131,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110132,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110133,11,1103,110311,DANGHOC
2025-2026,HK1,21110134,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110135,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110136,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110137,11,1102,110208,DANGHOC
2025-2026,HK1,21110138,11,1103,110310,DANGHOC
2025-2026,HK1,21110139,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110140,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110141,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110142,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110143,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110144,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110145,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110146,11,1101,110101,DANGHOC
2025-2026,HK1,21110147,11,1103,110311,DANGHOC
2025-2026,HK1,21110148,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110149,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110151,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110152,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110153,11,1102,110205,DANGHOC
2025-2026,HK1,21110154,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110155,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110157,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110158,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110159,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110160,11,1101,110103,DANGHOC
2025-2026,HK1,21110161,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110162,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110163,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110164,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110165,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110166,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110167,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110168,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110169,11,1102,110207,DANGHOC
2025-2026,HK1,21110170,11,1103,110309,TOTNGHIEP
2025-2026,HK1,21110171,11,1103,110310,DANGHOC
2025-2026,HK1,21110172,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110173,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110174,11,1102,110206,DANGHOC
2025-2026,HK1,21110175,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110176,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110177,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110178,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110180,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110181,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110182,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110183,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110184,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110185,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110186,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110188,11,1102,110205,DANGHOC
2025-2026,HK1,21110189,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110190,11,1101,110102,TOTNGHIEP
2025-2026,HK1,21110191,11,1101,110104,TOTNGHIEP
2025-2026,HK1,21110192,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110193,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110194,11,1102,110208,TOTNGHIEP
2025-2026,HK1,21110195,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110196,11,1103,110311,TOTNGHIEP
2025-2026,HK1,21110197,11,1103,110310,TOTNGHIEP
2025-2026,HK1,21110198,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110199,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110200,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110201,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110202,11,1101,110104,TOTNGHIEP
